timestamp,tvlUsd,apy,apyBase,apyReward,il7d,apyBase7d
2023-02-18T23:01:40.340Z,8695335093.0,5.4,5.4,,,
2023-02-19T23:01:48.349Z,8689677236.0,5.0,5.0,,,
2023-02-17T23:01:38.571Z,8626600457.0,5.0,5.0,,,
2023-02-16T23:01:35.572Z,8610763753.0,5.3,5.3,,,
2022-05-17T00:00:00.000Z,8601108016.0,3.7,3.7,,,
2023-02-23T23:01:33.626Z,8543493058.0,5.0,5.0,,,
2023-02-21T23:01:27.035Z,8518937163.0,5.0,5.0,,,
2023-02-15T23:01:45.225Z,8504350968.0,6.5,6.5,,,
2023-02-25T23:01:24.098Z,8501429801.0,4.5,4.5,,,
2022-05-13T00:00:00.000Z,8459868374.0,3.6,3.6,,,
2023-02-04T23:01:57.310Z,8455770307.0,5.0,5.0,,,
2023-03-11T23:01:42.761Z,8444113663.0,6.2,6.2,,,
2023-02-22T23:01:30.317Z,8433148902.0,5.3,5.3,,,
2023-02-07T23:01:27.642Z,8426802837.0,5.0,5.0,,,
2022-05-16T00:00:00.000Z,8406513502.0,3.7,3.7,,,
2023-02-24T23:01:29.907Z,8334585062.0,4.7,4.7,,,
2023-02-08T23:01:43.343Z,8334264841.0,5.1,5.1,,,
2023-02-03T23:01:45.807Z,8321479253.0,5.0,5.0,,,
2022-05-14T00:00:00.000Z,8307436489.0,3.6,3.6,,,
2023-02-02T23:01:31.826Z,8306017890.0,5.1,5.1,,,
2022-05-19T00:00:00.000Z,8305322669.0,3.8,3.8,,,
2022-08-13T00:00:00.000Z,8303910199.0,3.9,3.9,,,
2023-02-06T23:01:30.373Z,8299876201.0,4.6,4.6,,,
2022-05-22T00:00:00.000Z,8299480469.0,3.9,3.9,,,
2023-03-09T23:01:42.736Z,8296217480.0,4.5,4.5,,,
2023-02-05T23:01:46.061Z,8259229000.0,4.6,4.6,,,
2023-01-29T23:01:57.369Z,8222577842.0,4.4,4.4,,,
2023-02-01T23:02:01.754Z,8215408628.0,4.7,4.7,,,
2022-05-30T00:00:00.000Z,8190730072.0,4.0,4.0,,,
2023-03-10T23:01:41.968Z,8156017042.0,5.4,5.4,,,
2022-05-24T00:00:00.000Z,8144177342.0,4.0,4.0,,,
2022-05-23T00:00:00.000Z,8130648910.0,3.9,3.9,,,
2023-01-23T23:01:41.313Z,8125797506.0,4.6,4.6,,,
2022-05-20T00:00:00.000Z,8110663532.0,3.8,3.8,,,
2022-08-14T00:00:00.000Z,8098077400.0,3.9,3.9,,,
2022-05-21T00:00:00.000Z,8093785039.0,3.8,3.8,,,
2023-01-21T23:02:00.742Z,8089146659.0,5.3,5.3,,,
2023-01-20T23:01:35.569Z,8081665298.0,4.5,4.5,,,
2022-05-25T00:00:00.000Z,8076696769.0,4.0,4.0,,,
2022-05-18T00:00:00.000Z,8072321130.0,3.8,3.8,,,
2022-05-31T00:00:00.000Z,8040565588.0,4.0,4.0,,,
2023-01-25T23:01:24.456Z,8036826105.0,5.4,5.4,,,
2022-08-12T00:00:00.000Z,8011739284.0,3.9,3.9,,,
2023-01-26T23:01:35.616Z,7990514125.0,5.0,5.0,,,
2023-01-27T23:01:46.815Z,7980089286.0,5.7,5.7,,,
2023-01-22T23:01:25.099Z,7966751218.0,4.6,4.6,,,
2022-08-15T00:00:00.000Z,7960091878.0,3.9,3.9,,,
2023-02-14T23:01:36.263Z,7916797626.0,4.8,4.8,,,
2023-01-31T23:02:00.552Z,7888142136.0,4.8,4.8,,,
2022-05-12T00:00:00.000Z,7857787286.0,3.6,3.6,,,
2022-08-11T00:00:00.000Z,7843828625.0,3.9,3.9,,,
2023-02-09T23:02:07.013Z,7839454933.0,5.4,5.4,,,
2023-01-28T23:01:53.928Z,7825398568.0,4.6,4.6,,,
2022-08-16T00:00:00.000Z,7812960907.0,3.9,3.9,,,
2022-08-18T00:00:00.000Z,7788872430.0,3.9,3.9,,,
2023-01-30T23:01:43.832Z,7788301946.0,4.6,4.6,,,
2023-01-24T23:01:41.428Z,7787599145.0,5.0,5.0,,,
2023-02-11T23:01:40.225Z,7769949290.0,4.8,4.8,,,
2022-06-06T00:00:00.000Z,7693058781.0,4.0,4.0,,,
2022-08-17T00:00:00.000Z,7684345027.0,3.9,3.9,,,
2023-02-10T23:01:43.852Z,7681386223.0,5.1,5.1,,,
2022-11-04T23:01:37.419Z,7673028495.0,6.2,6.2,,,
2023-01-17T23:01:25.164Z,7671843598.0,5.0,5.0,,,
2023-01-16T23:01:41.475Z,7662579723.0,5.0,5.0,,,
2023-02-12T23:01:42.897Z,7657049802.0,4.4,4.4,,,
2022-11-05T23:01:28.991Z,7645207753.0,5.3,5.3,,,
2022-08-10T00:00:00.000Z,7634852552.0,3.9,3.9,,,
2022-06-07T00:00:00.000Z,7602537682.0,4.0,4.0,,,
2023-02-13T23:01:43.678Z,7574235205.0,5.0,5.0,,,
2023-01-19T23:01:44.567Z,7570885159.0,5.5,5.5,,,
2022-05-26T00:00:00.000Z,7549047867.0,4.0,4.0,,,
2022-11-06T23:01:34.965Z,7535123379.0,4.6,4.6,,,
2022-06-02T00:00:00.000Z,7529727017.0,4.0,4.0,,,
2023-01-15T23:01:48.966Z,7515309583.0,4.8,4.8,,,
2022-10-29T23:01:34.997Z,7467958839.0,5.3,5.3,,,
2022-06-05T00:00:00.000Z,7462010533.0,4.0,4.0,,,
2022-08-06T00:00:00.000Z,7458717544.0,3.9,3.9,,,
2022-06-01T00:00:00.000Z,7457563960.0,4.0,4.0,,,
2022-11-07T22:01:07.834Z,7438152760.0,5.0,5.0,,,
2023-01-18T23:01:23.943Z,7437888933.0,4.9,4.9,,,
2022-06-08T00:00:00.000Z,7423014605.0,4.0,4.0,,,
2023-01-14T23:01:36.988Z,7415052776.0,6.0,6.0,,,
2022-05-29T00:00:00.000Z,7403372675.0,4.0,4.0,,,
2022-06-04T00:00:00.000Z,7371970157.0,4.0,4.0,,,
2022-06-09T00:00:00.000Z,7365761144.0,4.0,4.0,,,
2022-06-03T00:00:00.000Z,7361895607.0,4.0,4.0,,,
2022-09-10T23:01:09.918Z,7351359379.0,3.8,3.8,,,
2022-10-30T23:01:21.105Z,7351125624.0,5.3,5.3,,,
2022-05-28T00:00:00.000Z,7329191226.0,4.0,4.0,,,
2022-11-01T23:01:46.730Z,7325844573.0,5.3,5.3,,,
2022-08-08T00:00:00.000Z,7304205552.0,3.9,3.9,,,
2022-09-11T23:01:26.339Z,7286655809.0,3.8,3.8,,,
2022-07-28T00:00:00.000Z,7232897604.0,4.0,4.0,,,
2022-08-07T00:00:00.000Z,7217877591.0,3.9,3.9,,,
2022-10-31T23:01:33.556Z,7210064108.0,5.0,5.0,,,
2022-09-12T23:01:22.574Z,7192081392.0,3.8,3.8,,,
2022-07-29T00:00:00.000Z,7174806109.0,3.9,3.9,,,
2022-09-09T23:01:21.962Z,7168583666.0,3.8,3.8,,,
2022-05-27T00:00:00.000Z,7162858310.0,4.0,4.0,,,
2022-11-03T23:01:39.693Z,7159502067.0,5.8,5.8,,,
2022-08-25T00:00:00.000Z,7123541693.0,3.9,3.9,,,
2022-10-28T23:01:21.359Z,7102693764.0,5.4,5.4,,,
2022-11-02T23:01:16.040Z,7054992160.0,5.3,5.3,,,
2022-10-26T23:01:31.961Z,7016639524.0,6.1,6.1,,,
2022-07-31T00:00:00.000Z,7014586564.0,3.9,3.9,,,
2022-08-09T00:00:00.000Z,6995633859.0,3.9,3.9,,,
2023-01-13T23:01:52.256Z,6985216931.0,5.5,5.5,,,
2022-07-30T00:00:00.000Z,6977484593.0,3.9,3.9,,,
2022-08-24T00:00:00.000Z,6948100964.0,3.9,3.9,,,
2022-10-27T23:01:33.413Z,6923039371.0,5.8,5.8,,,
2022-08-23T00:00:00.000Z,6909594160.0,3.9,3.9,,,
2022-08-05T00:00:00.000Z,6908542490.0,3.9,3.9,,,
2022-08-02T00:00:00.000Z,6890613466.0,3.9,3.9,,,
2022-08-19T00:00:00.000Z,6860332450.0,3.9,3.9,,,
2023-01-12T23:01:43.414Z,6850557186.0,5.3,5.3,,,
2022-09-08T23:02:40.814Z,6786851272.0,3.8,3.8,,,
2022-07-27T00:00:00.000Z,6777984956.0,3.9,3.9,,,
2022-08-03T00:00:00.000Z,6776873887.0,3.9,3.9,,,
2022-09-07T23:01:19.821Z,6763332373.0,3.5,3.5,,,
2022-07-24T00:00:00.000Z,6761689534.0,3.9,3.9,,,
2022-08-01T00:00:00.000Z,6724669519.0,3.9,3.9,,,
2022-08-04T00:00:00.000Z,6713444566.0,3.9,3.9,,,
2022-09-14T23:01:41.878Z,6698034102.0,3.8,3.8,,,
2022-06-10T00:00:00.000Z,6693572071.0,4.0,4.0,,,
2022-08-21T00:00:00.000Z,6683229695.0,3.9,3.9,,,
2022-09-05T23:00:30.679Z,6643226253.0,3.9,3.9,,,
2022-09-13T23:01:35.003Z,6632054366.0,3.8,3.8,,,
2022-10-25T23:01:31.802Z,6625011130.0,5.0,5.0,,,
2022-09-01T00:00:00.000Z,6612139651.0,3.9,3.9,,,
2022-07-21T00:00:00.000Z,6607042649.0,3.9,3.9,,,
2022-08-20T00:00:00.000Z,6583547617.0,3.9,3.9,,,
2022-09-02T00:00:00.000Z,6580468626.0,3.9,3.9,,,
2022-08-22T00:00:00.000Z,6580044165.0,3.9,3.9,,,
2022-08-31T00:00:00.000Z,6576566695.0,3.9,3.9,,,
2022-09-04T00:00:00.000Z,6542640230.0,3.9,3.9,,,
2022-09-06T23:01:37.237Z,6520763538.0,3.8,3.8,,,
2022-07-19T00:00:00.000Z,6518463985.0,3.9,3.9,,,
2022-08-26T00:00:00.000Z,6488054486.0,3.8,3.8,,,
2023-01-11T23:01:37.280Z,6481266893.0,4.4,4.4,,,
2022-07-20T00:00:00.000Z,6472259510.0,3.9,3.9,,,
2022-09-03T00:00:00.000Z,6469124569.0,3.9,3.9,,,
2023-01-10T23:01:41.029Z,6450965311.0,4.7,4.7,,,
2022-08-29T00:00:00.000Z,6443174944.0,3.9,3.9,,,
2022-08-30T00:00:00.000Z,6427031104.0,3.9,3.9,,,
2022-07-22T00:00:00.000Z,6416905210.0,3.9,3.9,,,
2022-09-15T23:01:20.973Z,6383348324.0,4.0,4.0,,,
2023-01-09T23:01:38.579Z,6371375334.0,5.2,5.2,,,
2022-07-23T00:00:00.000Z,6353671405.0,3.9,3.9,,,
2022-06-11T00:00:00.000Z,6292245541.0,4.0,4.0,,,
2022-12-13T23:02:01.055Z,6265841246.0,4.8,4.8,,,
2022-07-18T00:00:00.000Z,6263863454.0,3.9,3.9,,,
2022-09-17T23:01:33.565Z,6248868873.0,4.8,4.8,,,
2022-07-25T00:00:00.000Z,6240665157.0,3.9,3.9,,,
2022-12-14T23:01:27.680Z,6225856615.0,4.9,4.9,,,
2022-11-08T23:01:32.169Z,6202171997.0,5.9,5.9,,,
2022-11-10T23:01:44.842Z,6177737971.0,6.9,6.9,,,
2022-08-27T00:00:00.000Z,6177416420.0,3.9,3.9,,,
2022-09-16T23:01:36.543Z,6152550787.0,5.5,5.5,,,
2022-08-28T00:00:00.000Z,6114311812.0,3.9,3.9,,,
2023-01-08T23:01:45.472Z,6101687202.0,4.2,4.2,,,
2022-12-02T23:01:22.658Z,6101101000.0,5.0,5.0,,,
2022-11-30T23:01:20.669Z,6084415198.0,4.7,4.7,,,
2023-01-07T23:01:39.909Z,6083815367.0,4.5,4.5,,,
2023-01-06T23:01:28.593Z,6072713110.0,4.5,4.5,,,
2022-12-12T23:01:46.584Z,6053352028.0,4.7,4.7,,,
2022-12-08T23:01:33.298Z,6049820121.0,5.0,5.0,,,
2022-12-04T23:01:25.067Z,6036426806.0,4.6,4.6,,,
2022-12-10T23:01:24.715Z,6028613481.0,4.5,4.5,,,
2022-12-01T23:01:38.848Z,6026474714.0,4.8,4.8,,,
2022-12-15T23:01:40.617Z,6023963845.0,4.7,4.7,,,
2022-10-24T23:01:14.441Z,6022969192.0,5.0,5.0,,,
2022-10-23T23:01:41.454Z,6018734656.0,5.0,5.0,,,
2022-06-12T00:00:00.000Z,6013418620.0,4.0,4.0,,,
2022-12-11T23:01:30.097Z,6012390465.0,4.1,4.1,,,
2023-01-05T23:01:49.295Z,6002995483.0,5.5,5.5,,,
2023-01-04T23:01:45.766Z,5998752856.0,4.9,4.9,,,
2022-12-09T23:01:35.273Z,5974703310.0,4.8,4.8,,,
2022-10-04T23:01:16.113Z,5952964141.0,5.0,5.0,,,
2022-12-05T23:01:23.573Z,5944511613.0,4.4,4.4,,,
2022-10-06T23:01:44.429Z,5943018896.0,5.7,5.7,,,
2022-09-19T23:01:39.615Z,5932865782.0,5.3,5.3,,,
2022-12-06T23:01:41.302Z,5923663119.0,4.5,4.5,,,
2022-10-05T23:01:30.658Z,5920188192.0,5.3,5.3,,,
2022-11-11T23:01:25.661Z,5916676591.0,6.9,6.9,,,
2022-12-03T23:01:37.585Z,5882960738.0,4.6,4.6,,,
2022-10-17T23:01:47.697Z,5874054170.0,5.0,5.0,,,
2022-07-26T00:00:00.000Z,5865846166.0,4.0,4.0,,,
2022-10-22T23:01:39.105Z,5863410016.0,5.6,5.6,,,
2022-10-07T23:01:23.674Z,5854806263.0,5.0,5.0,,,
2022-11-12T23:01:38.957Z,5847547893.0,6.9,6.9,,,
2022-09-28T23:01:24.750Z,5843639254.0,5.6,5.6,,,
2022-09-29T23:01:17.744Z,5843185343.0,5.4,5.4,,,
2023-01-02T23:01:44.532Z,5832839417.0,4.4,4.4,,,
2022-11-15T23:01:39.855Z,5830867018.0,10.1,10.1,,,
2022-12-07T23:01:23.882Z,5827050199.0,4.7,4.7,,,
2022-12-23T23:01:28.725Z,5826358459.0,5.4,5.4,,,
2022-12-24T23:01:31.007Z,5824037691.0,4.3,4.3,,,
2022-12-26T23:01:34.584Z,5819302332.0,4.4,4.4,,,
2022-10-18T23:01:46.221Z,5811321656.0,5.9,5.9,,,
2022-10-09T23:01:38.152Z,5805945106.0,4.7,4.7,,,
2022-09-30T23:01:28.391Z,5801648031.0,5.6,5.6,,,
2022-12-25T23:01:35.830Z,5800184754.0,4.0,4.0,,,
2022-12-22T23:01:32.418Z,5798852544.0,4.8,4.8,,,
2023-01-03T23:01:24.226Z,5798284845.0,4.6,4.6,,,
2022-12-20T23:01:59.081Z,5795643490.0,4.9,4.9,,,
2022-12-21T14:01:19.879Z,5793974294.0,4.5,4.5,,,
2022-12-27T23:01:37.075Z,5789730094.0,4.4,4.4,,,
2022-10-16T23:01:43.349Z,5785844872.0,5.0,5.0,,,
2022-10-21T23:01:48.681Z,5785676210.0,5.7,5.7,,,
2022-09-27T23:01:33.295Z,5776603773.0,5.5,5.5,,,
2022-10-03T23:04:31.484Z,5773325745.0,5.2,5.2,,,
2022-09-23T23:01:29.095Z,5762440019.0,5.0,5.0,,,
2022-10-08T23:01:16.989Z,5760214894.0,5.8,5.8,,,
2022-11-29T23:01:24.474Z,5759108457.0,4.8,4.8,,,
2022-10-01T23:01:15.915Z,5751410711.0,5.4,5.4,,,
2022-09-26T23:01:28.452Z,5749704257.0,5.1,5.1,,,
2022-10-19T23:02:00.960Z,5743039452.0,5.5,5.5,,,
2023-01-01T23:01:13.741Z,5741314254.0,4.2,4.2,,,
2022-12-30T23:01:25.274Z,5737019199.0,4.3,4.3,,,
2022-11-19T23:01:27.114Z,5732534871.0,4.8,4.8,,,
2022-10-12T23:01:38.640Z,5726380785.0,4.9,4.9,,,
2022-09-18T23:01:38.211Z,5723155462.0,4.6,4.6,,,
2022-12-31T23:01:51.642Z,5722356688.0,4.5,4.5,,,
2022-11-14T23:01:26.953Z,5718763865.0,10.2,10.2,,,
2022-12-29T23:01:21.388Z,5718227732.0,4.3,4.3,,,
2022-10-02T23:01:54.618Z,5716507295.0,5.1,5.1,,,
2022-09-24T23:01:18.999Z,5715230579.0,5.0,5.0,,,
2022-11-13T23:01:46.300Z,5705998188.0,10.2,10.2,,,
2022-11-27T23:01:34.779Z,5702807364.0,4.4,4.4,,,
2022-10-13T23:01:31.391Z,5702727849.0,5.1,5.1,,,
2022-10-20T23:01:30.594Z,5700698685.0,6.3,6.3,,,
2022-09-20T23:01:23.984Z,5697552372.0,4.9,4.9,,,
2022-10-14T23:01:32.967Z,5696341566.0,6.2,6.2,,,
2022-12-16T23:01:34.331Z,5685196904.0,5.0,5.0,,,
2022-10-10T23:01:36.658Z,5682810416.0,5.0,5.0,,,
2022-09-22T23:01:27.381Z,5677021743.0,5.2,5.2,,,
2022-12-28T23:01:44.253Z,5669249698.0,4.6,4.6,,,
2022-11-17T23:01:32.200Z,5667059854.0,5.5,5.5,,,
2022-11-26T23:01:23.981Z,5666576564.0,7.7,7.7,,,
2022-11-18T23:01:29.831Z,5662140339.0,5.2,5.2,,,
2022-11-16T23:01:23.496Z,5660194496.0,9.7,9.7,,,
2022-10-11T23:01:37.201Z,5634787546.0,5.2,5.2,,,
2022-12-18T23:01:48.649Z,5631285759.0,4.6,4.6,,,
2022-10-15T23:01:36.019Z,5630081851.0,5.0,5.0,,,
2022-07-17T00:00:00.000Z,5625899824.0,3.9,3.9,,,
2022-11-25T23:01:23.506Z,5617013869.0,4.9,4.9,,,
2022-09-25T23:01:24.683Z,5616952047.0,4.7,4.7,,,
2022-12-17T23:01:35.710Z,5607159373.0,5.4,5.4,,,
2022-12-19T23:01:57.737Z,5605513021.0,4.3,4.3,,,
2022-11-24T23:01:38.659Z,5578991151.0,4.9,4.9,,,
2022-07-16T00:00:00.000Z,5555425744.0,4.0,4.0,,,
2022-11-28T23:01:25.210Z,5517604288.0,5.0,5.0,,,
2022-11-23T23:01:26.751Z,5481722310.0,6.3,6.3,,,
2022-11-20T23:01:37.105Z,5419250524.0,5.3,5.3,,,
2022-09-21T23:01:28.154Z,5300665049.0,5.3,5.3,,,
2022-11-22T23:01:26.236Z,5293241478.0,5.4,5.4,,,
2022-11-21T12:01:34.515Z,5274056690.0,5.3,5.3,,,
2022-11-09T23:01:34.732Z,5180491530.0,5.9,5.9,,,
2022-07-15T00:00:00.000Z,5139344218.0,3.9,3.9,,,
2022-07-07T00:00:00.000Z,5106471304.0,4.0,4.0,,,
2022-07-08T00:00:00.000Z,5099925900.0,4.0,4.0,,,
2022-06-25T00:00:00.000Z,5081069509.0,4.0,4.0,,,
2022-07-09T00:00:00.000Z,5033724248.0,4.0,4.0,,,
2022-06-24T00:00:00.000Z,5021163436.0,4.0,4.0,,,
2022-06-13T00:00:00.000Z,5020855492.0,4.0,4.0,,,
2022-06-26T00:00:00.000Z,5004523357.0,4.0,4.0,,,
2022-06-27T00:00:00.000Z,4955876828.0,3.9,3.9,,,
2022-06-15T00:00:00.000Z,4881295771.0,4.0,4.0,,,
2022-07-14T00:00:00.000Z,4842711111.0,3.9,3.9,,,
2022-07-06T00:00:00.000Z,4837109739.0,3.9,3.9,,,
2022-07-10T00:00:00.000Z,4808943414.0,4.0,4.0,,,
2022-06-14T00:00:00.000Z,4739191219.0,4.0,4.0,,,
2022-06-28T00:00:00.000Z,4732321593.0,4.0,4.0,,,
2022-07-05T00:00:00.000Z,4713828842.0,3.9,3.9,,,
2022-07-04T00:00:00.000Z,4680798883.0,3.9,3.9,,,
2022-07-11T00:00:00.000Z,4591925326.0,4.0,4.0,,,
2022-06-23T00:00:00.000Z,4567417615.0,4.0,4.0,,,
2022-06-29T00:00:00.000Z,4539445148.0,4.0,4.0,,,
2022-06-19T00:00:00.000Z,4520906774.0,3.9,3.9,,,
2022-06-21T00:00:00.000Z,4507593430.0,4.0,4.0,,,
2022-07-13T00:00:00.000Z,4443090874.0,3.9,3.9,,,
2022-07-03T00:00:00.000Z,4409746992.0,3.9,3.9,,,
2022-06-16T00:00:00.000Z,4394576092.0,4.0,4.0,,,
2022-07-02T00:00:00.000Z,4380939233.0,4.0,4.0,,,
2022-06-20T00:00:00.000Z,4367053109.0,4.0,4.0,,,
2022-07-01T00:00:00.000Z,4359975792.0,3.9,3.9,,,
2022-06-17T00:00:00.000Z,4282944265.0,4.0,4.0,,,
2022-07-12T00:00:00.000Z,4263669067.0,4.0,4.0,,,
2022-06-22T00:00:00.000Z,4217562775.0,4.0,4.0,,,
2022-06-30T00:00:00.000Z,4210439330.0,4.0,4.0,,,
2022-06-18T00:00:00.000Z,3874088251.0,4.0,4.0,,,
