date,tokens.WETH,tokens.BAT,tokens.SAI,tokens.USDC,tokens.WBTC,tokens.TUSD,tokens.ZRX,tokens.KNCL,tokens.MANA,tokens.USDT,tokens.USDP,tokens.COMP,tokens.LINK,tokens.LRC,tokens.BAL,tokens.YFI,tokens.GUSD,tokens.RENBTC,tokens.UNI,tokens.DAI,tokens.AAVE,tokens.UNKNOWN (0x10b2aA5D77Aa6484886d8e244f0686aB319a270d),tokens.UNKNOWN (0xAAA760c2027817169D7C8DB0DC61A2fb4c19AC23),tokens.MATIC,tokens.WSTETH,tokens.ADAI,tokens.KNC,tokens.STECRV,tokens.WETH-USDC-UNI-V2,tokens.WETH-LINK-UNI-V2,tokens.WETH-AAVE-UNI-V2,tokens.DAI-WBTC-UNI-V2,tokens.USDC-DAI-UNI-V2,tokens.WETH-UNI-UNI-V2,tokens.WETH-DAI-UNI-V2,tokens.WETH-WBTC-UNI-V2,tokens.USDT-WETH-UNI-V2,tokens.RETH,tokens.GNO
1623628800,2654830.25317,8966157.61276,0.0,2735541679.45188,17455.81356,26566059.12854,6624397.50342,51200.79824,16308988.14491,172709.72499,68578951.43581,1415.03169,5921386.81524,10401519.47025,31595.92117,5734.61741,282144.93,239.28388,1554711.09458,22393951.87352,22494.53215,0.0,0.0,,,,,,,,,,,,,,,,
1623715200,2654774.14689,2824157.12176,0.0,2752118528.86512,17535.19854,26566059.12854,6624406.91561,51200.79824,16308988.14491,175190.94177,68578951.43581,1415.03169,5922919.48304,10401519.47025,31595.92117,5773.31413,282144.93,245.59021,1555450.36689,22708788.0501,22649.54511,0.0,0.0,,,,,,,,,,,,,,,,
1623801600,2664622.13936,8966157.61276,0.0,2764120450.43304,17525.61559,26566059.12854,6624418.40578,51200.79824,16308988.62491,184726.71835,68578951.43581,1415.03169,5927248.29557,10401519.47025,31595.92117,5791.88128,282144.93,245.59021,1558428.77588,22874066.50217,22680.44094,0.0,0.0,,,,,,,,,,,,,,,,
1623888000,2623021.52332,8966157.61276,0.0,2790273963.34732,17402.92187,26566059.12854,6597133.58733,51200.79824,16308988.62491,177816.24433,68578951.43581,1415.03169,5897747.16471,10401519.47025,31595.92117,5747.01086,280644.93,247.36629,1558702.71289,22099241.82203,22351.44371,0.0,0.0,,,,,,,,,,,,,,,,
1623974400,2482290.85932,8965608.61276,0.0,2805016413.9809,17009.22315,26566059.12854,6597133.58733,51200.79824,16308988.62491,178356.92235,68578951.43581,1415.03169,5896769.35533,10401519.47025,31595.92117,5723.39086,280644.93,247.36629,1556630.17133,22153233.66372,22601.45378,0.0,0.0,,,,,,,,,,,,,,,,
1624060800,2480858.44981,8960351.74657,0.0,2859410284.969,17145.708,26566059.12854,6633741.71413,51200.79824,16308988.62491,173047.88156,68578951.43581,1372.417,5855781.59356,10401519.47025,30372.83221,5664.18322,280644.93,245.91314,1561035.77246,21467427.06986,22380.38904,0.0,0.0,,,,,,,,,,,,,,,,
1624147200,2475942.59351,8960351.74657,0.0,2879985469.68619,17182.6279,26566059.12854,6586680.06814,49437.29336,16309111.2803,111678.82873,67778174.83617,1402.687,5861740.62636,10401519.47025,30372.83221,5659.31348,280644.93,245.91314,1558929.95204,21240925.75573,22304.926,0.0,0.0,,,,,,,,,,,,,,,,
1624233600,2469465.33316,8961683.74657,0.0,2899057900.88386,17182.2809,26566059.12854,6601374.84459,49437.29336,16309111.2803,113451.69154,67778174.83617,1402.687,5885093.83752,10465337.26601,30729.93221,5646.6976,280644.93,246.72157,1551298.946,21360520.08158,22304.89345,0.0,0.0,,,,,,,,,,,,,,,,
1624320000,2418436.87547,10461683.74657,0.0,2939073433.89151,16940.12254,26566059.12854,6581632.91959,49437.29336,17509111.2803,10730.49246,67778174.83617,1190.59115,6055889.39359,10614145.27338,30729.93221,5637.07387,352971.21,244.57297,1564691.7217,19696882.37952,20909.8188,0.0,0.0,,,,,,,,,,,,,,,,
1624406400,2321157.6208,10468359.74657,0.0,3031595891.6308,17014.58898,26566059.12854,8718511.18495,49437.29336,17486366.39348,10704.06168,67778174.83617,1101.20056,6049682.27084,10068622.86025,30042.93841,5622.40517,280644.93,240.53636,1526048.29252,19451889.37289,17886.01594,0.0,0.0,,,,,,,,,,,,,,,,
1624492800,2314294.89778,10468359.74657,0.0,3089445110.12041,17434.85089,26566059.12854,8718530.56518,49437.29336,17487088.597,10950.95469,67778174.83617,1101.20056,5732545.00487,10161024.80274,30042.93841,5590.1422,280644.93,240.69516,1524667.48032,21321129.81716,18086.05897,0.0,0.0,,,,,,,,,,,,,,,,
1624579200,2440081.32291,10468359.74657,0.0,3103508848.72496,17372.90827,26566059.12854,8718539.2662,49437.29336,17487088.597,10999.10861,67778174.83617,1036.0757,5733285.32146,10161024.80274,30042.93841,5627.90167,280644.93,240.69516,1522595.05988,21462538.44787,18086.04901,0.0,0.0,,,,,,,,,,,,,,,,
1624665600,2433068.12888,10467923.87975,0.0,3116118461.56255,17639.63105,26566059.12854,8718539.2662,49437.29336,17487088.597,10583.38771,67778174.83617,1036.0757,5747357.18373,10142624.80274,30042.93841,5576.00087,280644.93,240.69516,1531087.89185,20666607.57788,18086.07757,0.0,0.0,,,,,,,,,,,,,,,,
1624752000,2453637.33524,10467923.87975,0.0,3117596575.38228,17398.48613,26566059.12854,8718539.2662,49437.29336,17487088.597,10609.88746,67778174.83617,1036.0757,5772544.90635,10190624.80274,30042.93841,5557.37427,280644.93,240.83762,1035677.27736,20527282.89449,17936.08703,0.0,0.0,,,,,,,,,,,,,,,,
1624838400,2450840.26725,10467923.87975,0.0,3120187320.67666,17524.01965,26566059.12854,8742260.79361,49437.29336,17487088.597,10996.09651,67778174.83617,1036.0757,5772763.75472,10190624.80274,30042.93841,5520.96715,280644.93,240.83762,1042548.40535,20887934.77432,17951.1326,0.0,0.0,,,,,,,,,,,,,,,,
1624924800,2470024.26018,10467923.87975,0.0,3135728810.41325,17506.33238,26566059.12854,8742260.79361,49437.29336,17487088.597,11243.25757,67778174.83617,1036.0757,5774338.00658,10190624.80274,30042.93841,5521.95142,280644.93,239.73762,1034376.34017,21355055.02196,17975.10423,0.0,0.0,,,,,,,,,,,,,,,,
1625011200,2466577.68699,10467923.87975,0.0,3159142624.32366,17496.55662,26566059.12854,8746512.11102,49437.29336,17487088.597,11435.47788,67778174.83617,1036.0757,5770725.63397,10190624.80274,30729.93221,5577.61884,276644.93,240.88866,1032661.61026,21990162.12764,17999.21913,0.0,0.0,,,,,,,,,,,,,,,,
1625097600,2459976.75337,10467923.87975,0.0,3248821700.86123,17426.37338,26566059.12854,8746532.06998,49437.29336,17487088.597,11700.11477,67778174.83617,1036.0757,5771088.59918,10190624.80274,30729.93221,5645.96286,276644.93,240.88866,1035964.579,22456453.5034,17999.21925,0.0,0.0,,,,,,,,,,,,,,,,
1625184000,2463328.63104,10467923.87975,0.0,3252856652.28759,17437.85008,26566059.12854,8746558.38516,49437.29336,17487088.597,11336.33659,67778174.83617,1036.0757,5752065.19022,10190624.80274,30729.93221,5619.02031,276644.93,242.53407,1035793.29145,21774479.95606,18012.88522,0.0,0.0,,,,,,,,,,,,,,,,
1625270400,2471633.35422,10467923.87975,0.0,3262010625.46904,17421.11589,26566059.12854,8746558.38516,49437.29336,17487088.597,11424.77196,67778174.83617,1036.0757,5754807.43728,10190624.80274,30729.93221,5616.50344,276644.93,243.39155,1037868.15597,21924909.60764,18047.69663,0.0,0.0,,,,,,,,,,,,,,,,
1625356800,2472798.59868,10467923.87975,0.0,3269205043.40853,17315.78455,26566059.12854,8746558.38516,49437.29336,17487088.597,11605.47573,67778174.83617,1036.0757,5754982.11749,10190624.80274,30729.93221,5613.88198,276644.93,243.39155,1030420.62505,22273642.91225,18047.63526,0.0,0.0,,,,,,,,,,,,,,,,
1625443200,2480437.70816,10467923.87975,0.0,3277182445.9295,17187.08384,26566059.12854,8746558.38516,49437.29336,17487088.597,11837.20616,67778174.83617,1036.0757,5780296.39228,10190624.80274,30729.93221,5610.78855,266112.88,248.19086,1070858.37042,22567696.68774,18239.11151,0.0,0.0,,,,,,,,,,,,,,,,
1625529600,2478483.31111,10467923.87975,0.0,3297860733.44823,17141.73184,26566059.12854,8746558.38516,49437.29336,17487088.597,11562.92554,67778174.83617,1036.0757,5779811.28079,10190624.80274,30729.93221,5605.22721,259112.88,248.19086,1065438.71909,22059619.14484,18238.97446,0.0,0.0,,,,,,,,,,,,,,,,
1625616000,2479136.68185,10467923.87975,0.0,3302030466.23747,17142.81219,26566059.12854,8746558.38516,49437.29336,17487088.597,11841.8458,67778174.83617,1036.0757,5778598.62529,10190624.80274,30729.93221,5600.16468,259112.88,249.21631,1052114.61037,22553011.9843,18238.99506,0.0,0.0,,,,,,,,,,,,,,,,
1625702400,2476853.36903,10467923.87975,0.0,3305348202.16449,17144.72323,26566059.12854,8746650.53088,49437.29336,17487088.597,11833.45606,67778174.83617,1036.0757,5784197.78791,10190624.80274,30729.93221,5598.11724,259112.88,250.70408,1053897.75364,22550385.80944,18271.28567,0.0,0.0,,,,,,,,,,,,,,,,
1625788800,2478735.51736,10467923.87975,0.0,3305368635.68137,17124.79034,26566059.12854,8746650.53088,49437.29336,17487088.597,11380.23698,67778174.83617,1036.0757,5778077.80405,10190624.80274,30729.93221,5574.6736,259112.88,245.70408,1053950.50805,21698132.17477,18271.27045,0.0,0.0,,,,,,,,,,,,,,,,
1625875200,2478263.15754,10467923.87975,0.0,3305420562.09601,16551.83264,26566059.12854,8746690.51869,49437.29336,17487088.597,11460.51422,67778174.83617,1036.0757,5778036.70279,10190624.80274,30729.93221,5575.05985,259112.88,246.37322,1048559.57401,21863182.56082,18262.30768,0.0,0.0,,,,,,,,,,,,,,,,
1625961600,2470685.68971,10467923.87975,0.0,3305369357.38894,16155.43451,26566059.12854,8746690.51869,49437.29336,17487088.597,11373.36432,67778174.83617,1036.0757,5781660.49394,10215089.22135,30729.93221,5575.94129,259112.88,286.27296,1054179.83526,21687475.33443,18262.31745,0.0,0.0,,,,,,,,,,,,,,,,
1626048000,2465924.39832,10467923.87975,0.0,3305407512.58836,16013.54672,26566059.12854,8789437.99979,49437.29336,17487088.597,11435.50071,67778174.83617,1036.0757,5781595.71371,10215089.22135,30729.93221,5581.9802,259112.88,286.27296,1040460.24571,21811794.23814,18262.30237,,,,,,,,,,,,,,,,,,
1626134400,2473330.19923,10467923.87975,0.0,3308263250.28589,16010.29553,26566059.12854,8789437.99979,49437.29336,17487088.597,11191.37612,67778174.83617,1036.0757,5776303.01502,10215089.22135,30729.93221,5577.48405,259112.88,286.27296,1042000.21063,21337394.87773,18289.72693,,,,,,,,,,,,,,,,,,
1626220800,2475151.38756,10467923.87975,0.0,3350669751.45468,15997.39957,26566059.12854,8634310.05761,49437.29336,17487088.597,10953.28875,67778174.83617,1036.0757,5775912.08642,10215089.22135,30729.93221,5577.47596,259112.88,286.27296,1044816.40602,20997705.00094,18289.7617,,,,,,,,,,,,,,,,,,
1626307200,2484273.04745,10467923.87975,0.0,3352240218.28158,16165.67707,26566059.12854,8391866.25306,49437.29336,17487088.597,11092.51168,67778174.83617,1036.0757,5771805.07386,10215089.22135,30042.93841,5577.54386,259112.88,286.27296,1074217.75176,21231483.37358,18287.11105,,,,,,,,,,,,,,,,,,
1626393600,2482895.40788,10467923.87975,0.0,3353555230.52172,16164.6089,26566059.12854,8391866.25306,49437.29336,17487088.597,10907.67603,67778174.83617,1036.0757,5773529.83221,15215089.22135,30042.93841,5569.26822,259112.88,286.29839,1076023.09359,20889419.04514,18287.10177,,,,,,,,,,,,,,,,,,
1626480000,2501530.08258,10467923.87975,0.0,3355796253.37801,16127.89064,26566059.12854,8391866.25306,49437.29336,17487088.597,10807.13435,67778174.83617,1036.0757,5777753.3727,15215089.22135,30042.93841,5523.50055,359195.88,286.94669,1070982.87122,23012810.12569,18287.13866,,,,,,,,,,,,,,,,,,
1626566400,2499154.37208,10464706.58521,0.0,3355829178.21832,16256.98346,26566059.12854,8391866.25306,49437.29336,17517700.11433,10863.87666,67778174.83617,1036.0757,5778708.0145,15154398.53988,30042.93841,5523.19294,359195.88,286.94669,1077458.46412,23115579.04069,18287.15103,,,,,,,,,,,,,,,,,,
1626652800,2498304.58095,10487206.58521,0.0,3355778308.77705,16256.60022,26566059.12854,8411865.03865,49437.29336,17517700.11433,10860.3883,67778174.83617,1036.0757,5778539.41112,15154398.53988,30042.93841,5523.19294,359195.88,286.94669,1071461.095,23092580.96325,18287.14618,,,,,,,,,,,,,,,,,,
1626739200,2479237.37575,10465155.47837,0.0,3355497255.03334,16274.42721,26566059.12854,8395307.47971,49437.29336,17497302.18136,10677.00372,67778174.83617,1036.0757,5798838.39462,15154398.53988,30042.93841,5524.14398,359195.88,286.23713,1070260.39855,22760015.53654,18415.27797,,,,,,,,,,,,,,,,,,
1626825600,2454257.08921,10465155.47837,0.0,3360535724.11012,16982.50011,26566059.12854,8395307.47971,49437.29336,17497302.18136,10583.58518,67778174.83617,849.976,6537887.47382,15154398.53988,29042.93066,5514.80758,359195.88,284.91892,1082108.82955,27736737.04837,18415.32242,,,,,,,,,,,,,,,,,,
1626912000,2458758.69861,10465155.47837,0.0,3370870322.41802,16901.09591,26566059.12854,8395307.47971,49437.29336,17497302.18136,11105.69061,67778174.83617,849.976,6538517.15993,15154398.53988,29042.93066,5518.23039,359195.88,285.54736,1078238.92147,38893895.16971,18415.29175,,,,,,,,,,,,,,,,,,
1626998400,2457611.74101,10465155.47837,0.0,3378832005.48308,16848.96823,26566059.12854,8395307.47971,49437.29336,17497302.18136,11190.42531,67778174.83617,849.976,6537707.7597,15154398.53988,29042.93066,4242.79646,359195.88,290.5644,1180100.97587,44030264.04491,18307.37433,,,,,,,,,,,,,,,,,,
1627084800,2433456.27481,10465155.47837,0.0,3381495368.19239,15557.98368,26566059.12854,8395307.47971,49437.29336,17497302.18136,10873.6185,67778174.83617,849.6446,6537980.1718,15154178.4573,29042.93066,4242.73101,359195.88,290.97022,1176180.09165,44523821.07261,18304.64719,,,,,,,,,,,,,,,,,,
1627171200,2434993.24778,10465155.47837,0.0,3385026749.21913,15498.43698,26516059.12854,8395307.47971,49437.29336,17497302.18136,11013.5035,67778174.83617,849.6446,6538803.23652,15154178.4573,29042.93066,4243.73861,359195.88,290.97022,1188128.38698,44761919.0336,18305.59779,,,,,,,,,,,,,,,,,,
1627257600,2426997.8006,10465155.47837,0.0,3385911148.78997,15498.71175,26516059.12854,8395307.47971,49437.29336,17497302.18136,11037.66918,67778174.83617,849.6446,6538805.86025,15284992.4573,29042.93066,4243.73861,359195.88,291.3015,1190069.70235,44802489.39721,18305.60072,,,,,,,,,,,,,,,,,,
1627344000,2413205.26563,10465155.47837,0.0,3389394335.52937,15492.18522,26516059.12854,8395307.47971,49437.29336,17497302.18136,11144.14888,67778174.83617,849.6446,6545665.809,15284992.4573,29042.93066,4242.60174,359195.88,293.34367,1220512.66283,45005537.51736,18337.88218,,,,,,,,,,,,,,,,,,
1627430400,2412312.12017,10465155.47837,0.0,3409143081.31851,15490.89707,26516059.12854,8395307.47971,49437.29336,17497302.18136,11274.98082,67778174.83617,849.6446,6547060.58889,15284992.4573,29042.93066,4242.56293,359195.88,293.34367,1224962.55982,45247861.61208,18357.17343,,,,,,,,,,,,,,,,,,
1627516800,2414819.42222,10458903.47837,0.0,3435956869.6382,15801.91927,26516059.12854,8395307.47971,49437.29336,17497302.18136,11288.61888,67778174.83617,849.6446,6544748.21682,15284992.4573,29042.93066,4244.57823,359195.88,293.66013,1219474.52441,45306030.57569,18357.17883,,,,,,,,,,,,,,,,,,
1627603200,2413065.8661,10458903.47837,0.0,3447845840.12644,15379.71786,26516059.12854,8395307.47971,49437.29336,17497302.18136,11464.20651,67778174.83617,849.6446,6547474.49183,15284992.4573,29042.93066,3700.56684,359195.88,290.66013,1021101.01658,45780647.79529,18357.17138,,,,,,,,,,,,,,,,,,
1627689600,2409602.07517,10458903.47837,0.0,3453436106.32302,15434.63769,26516059.12854,8395307.47971,49437.29336,17497302.18136,11655.90592,67778174.83617,849.6446,6547891.07845,15284992.4573,29042.93066,4586.99028,359195.88,291.5492,1012999.99207,46131995.9209,18398.13497,,,,,,,,,,,,,,,,,,
1627776000,2408284.21019,10458903.47837,0.0,3467170395.44775,15419.52141,26516059.12854,8395307.47971,35218.81426,17497302.18136,11808.89547,67778174.83617,849.6446,6553218.96163,15284992.4573,29042.93066,4587.93068,359195.88,291.5492,1020614.56803,46461843.7326,18431.81064,,,,,,,,,,,,,,,,,,
1627862400,2408746.07578,10458903.47837,0.0,3477498844.36403,15128.57505,26516059.12854,8395307.47971,35218.81426,17497302.18136,11865.13969,67778174.83617,849.6446,6556129.06624,15284992.4573,29042.93066,4588.94895,359195.88,291.66809,1022688.43195,46731128.10299,18403.64677,,,,,,,,,,,,,,,,,,
1627948800,2364050.84499,10458903.47837,0.0,3482062953.39759,15138.03243,26516059.12854,8395307.47971,35218.81426,17497302.18136,11965.98874,67778174.83617,849.6446,6560913.27434,,29042.93066,4591.37291,359195.88,291.66809,1022611.04866,46883909.41538,18588.38507,,,,,,,,,,,,,,,,,,
1628035200,2362306.25015,10458903.47837,0.0,3482077928.16909,15116.26027,26516059.12854,8395307.47971,35218.81426,17497302.18136,11756.99963,67778174.83617,849.6446,6552907.47201,15284992.4573,29042.93066,5483.63845,359195.88,291.66809,1025320.52937,46532929.69988,18534.60918,,,,,,,,,,,,,,,,,,
1628121600,2365313.87888,10458903.47837,0.0,3481444132.71865,15112.7408,26516059.12854,8395307.47971,35218.81426,17497302.18136,12210.42956,67778174.83617,849.6446,6560219.15631,15284992.4573,29042.93066,5486.89512,359195.88,290.3885,1022769.89133,47477396.6701,18618.61388,,,,,,,,,,,,,,,,,,
1628208000,2355547.1946,10458903.47837,0.0,3471308073.89176,15130.53819,26516059.12854,8395307.47971,35218.81426,17497302.18136,12410.50998,67778174.83617,849.6446,6559781.52444,15284992.4573,29042.93066,5486.89512,359195.88,291.13898,1012613.0397,47840322.43475,18690.9928,,,,,,,,,,,,,,,,,,
1628294400,2319169.20759,10458903.47837,0.0,3471424531.74855,15103.24264,26516059.12854,8395307.47971,35218.81426,17497302.18136,12533.57539,67778174.83617,849.6446,6540345.77907,15284992.4573,29042.93066,5490.52352,359195.88,291.48548,1009205.65112,48063283.1969,18734.32661,,,,,,,,,,,,,,,,,,
1628380800,2312813.53713,10458903.47837,0.0,3483433607.89007,15015.57392,26516059.12854,8395307.47971,35218.81426,17497302.18136,13057.91825,67778174.83617,849.6446,6547851.21796,15284992.4573,29042.93066,5566.24737,359195.88,251.58574,1013280.94587,48818195.4715,18894.57664,,,,,,,,,,,,,,,,,,
1628467200,2316576.87068,10458903.47837,0.0,3493466256.4148,15103.2648,26516059.12854,8395307.47971,35218.81426,17497302.18136,1334.06358,67778174.83617,849.6446,6547010.95214,15284992.4573,29042.93066,5567.75837,359195.88,252.0798,1016351.91554,48456658.08163,18522.22217,,,,,,,,,,,,,,,,,,
1628553600,2318886.13291,10458903.47837,0.0,3493525815.38759,15121.48237,26516059.12854,8365243.88518,35218.81426,17497302.18136,1334.06358,67778174.83617,849.6446,6549357.055,15284992.4573,29042.93066,3794.39763,359195.88,247.09179,1013464.19481,49051984.44541,18522.22449,,,,,,,,,,,,,,,,,,
1628640000,2324653.3317,10458903.47837,0.0,3507603438.43621,15016.44092,26516059.12854,8365243.88518,35218.81426,17497302.18136,1334.06358,67778174.83617,849.6446,6551603.34724,15284992.4573,29042.93066,3794.39763,359195.88,246.56402,1008001.08313,48755290.12023,18667.707,,,,,,,,,,,,,,,,,,
1628726400,2326347.51443,10458903.47837,0.0,3540191331.39088,14998.3124,26516059.12854,8365243.88518,35218.81426,17497302.18136,1334.06358,67778174.83617,849.6446,6609118.87105,15284992.4573,29042.93066,3845.67049,359195.88,246.56402,1011058.16785,48781193.01725,18680.9307,,,,,,,,,,,,,,,,,,
1628812800,2328122.20851,10458903.47837,0.0,3561052864.85744,14928.59443,26516059.12854,8365243.88518,35218.81426,17497302.18136,1334.06358,67778174.83617,849.6446,6605904.6488,14172309.66154,29042.93066,3863.58018,371453.36,246.56402,1008380.42615,48351662.47653,18553.46523,,,,,,,,,,,,,,,,,,
1628899200,2330637.63867,10441287.5278,0.0,3564840060.45761,14939.27672,26516059.12854,8365243.88518,35218.81426,17497302.18136,1334.06358,67778174.83617,833.47814,6606081.04467,13795167.88863,28467.72102,3863.14021,371453.36,244.70858,1007210.11347,49376751.94209,18491.83391,,,,,,,,,,,,,,,,,,
1628985600,2288698.78195,10441287.5278,0.0,3566921674.26321,14949.82447,26516059.12854,8365243.88518,35218.81426,17497302.18136,1334.06358,67778174.83617,833.47814,6608237.66437,13945751.36648,28467.72102,3863.14021,371453.36,244.70858,1434899.05559,49154841.59731,18491.83885,,,,,,,,,,,,,,,,,,
1629072000,2270379.8153,10441287.5278,0.0,3595821318.21834,14952.99112,26516059.12854,8365243.88518,35218.81426,17497302.18136,1334.06358,67778174.83617,833.47814,6602074.39225,13945751.36648,31057.72102,3862.99021,371453.36,244.70858,1438068.85623,49337291.99694,18518.51229,,,,,,,,,,,,,,,,,,
1629158400,2272333.17019,10441287.5278,0.0,3601875121.96586,14949.98091,26516059.12854,8365243.88518,35218.81426,17497302.18136,1334.06358,67778174.83617,833.47814,6617259.19851,13945751.36648,31057.72102,3876.08295,371453.36,244.89929,1447623.37751,48852498.77079,18531.72909,,,,,,,,,,,,,,,,,,
1629244800,2264925.62832,10441287.5278,0.0,3599768761.90989,14957.15841,26516059.12854,8366333.82735,35218.81426,17503948.27098,1334.06358,67778174.83617,830.65884,6623385.14532,13945751.36648,31057.72102,3865.97109,371453.36,254.00649,1462767.89361,48317128.05188,18560.2184,,,,,,,,,,,,,,,,,,
1629331200,2267243.40845,10441287.5278,0.0,3612612495.62418,14957.99136,26516059.12854,8366333.82735,35218.81426,17503948.27098,1334.06358,67778174.83617,830.65884,6622571.41758,13945751.36648,31057.72102,3865.97109,772974.06,265.13015,1466317.53504,48273782.55036,18560.22244,,,,,,,,,,,,,,,,,,
1629417600,2269588.81954,10441287.5278,0.0,3622312389.9764,14954.83304,26516059.12854,8369288.39555,35218.81426,17503948.27098,1334.06358,67778174.83617,830.65884,6612355.2485,13787562.7766,31057.72102,3890.14186,2376936.94,265.13015,1544777.62612,48712014.8541,18635.50227,,,,,,,,,,,,,,,,,,
1629504000,2274275.72837,10441287.5278,0.0,3629840618.72791,15002.13388,26516059.12854,8369288.39555,35218.81426,17503948.27098,1334.06358,67778174.83617,830.65884,6616498.36103,8874444.2733,31057.72102,3890.14186,4776936.94,264.13464,1549293.70463,49050591.41121,18754.53081,,,,,,,,,,,,,,,,,,
1629590400,2275955.42181,10441287.5278,0.0,3629772944.48043,15076.19368,26516059.12854,8369288.39555,35218.81426,17503948.27098,1334.06358,67778174.83617,675.85082,6620647.41305,9557035.99263,31057.72102,3890.14186,4776936.94,264.32977,1537709.1451,48945286.39754,18754.535,,,,,,,,,,,,,,,,,,
1629676800,2277062.08308,10433510.01534,0.0,3629829529.48926,15081.82086,26516059.12854,8369288.39555,35218.81426,17503948.27098,1334.06358,67778174.83617,675.85082,6624756.83713,9416430.77497,31057.72102,3894.14297,4788638.74,262.46114,1539306.01379,49049206.50408,18754.53493,,,,,,,,,,,,,,,,,,
1629763200,2280260.93148,10433510.01534,0.0,3630902447.48092,15092.77058,26516059.12854,8369288.39555,35218.81426,17503948.27098,1334.06358,67778174.83617,675.85082,6625136.88869,9176430.77497,31057.72102,3881.05023,4788638.74,259.46114,1549323.77878,49401920.21165,18754.53695,,,,,,,,,,,,,,,,,,
1629849600,2273568.71412,10433510.01534,0.0,3630732224.21091,15049.97442,26516059.12854,8369288.39555,35218.81426,17503948.27098,1334.06358,67778174.83617,675.85082,6642821.85196,9176430.77497,31057.72102,3881.05023,4788638.74,258.05991,1556950.1633,48842959.90583,18754.55066,,,,,,,,,,,,,,,,,,
1629936000,2272518.72647,10433510.01534,0.0,3630835746.76165,15043.04648,26516059.12854,8369288.39555,35218.81426,17503948.27098,1334.06358,67778174.83617,,6656822.9404,9176430.77497,31057.72102,3884.05425,,259.40383,1714071.49067,49086530.99789,18053.81583,,,,,,,,,,,,,,,,,,
1630022400,2273889.97051,10433510.01534,0.0,3630676029.8272,15036.54691,26516059.12854,8369288.39555,35218.81426,17503948.27098,1334.06358,67778174.83617,675.85082,6658332.09597,9176430.77497,31057.72102,3783.8747,4788638.74,260.89097,1710781.80148,48657218.20245,18053.83518,,,,,,,,,,,,,,,,,,
1630108800,2278343.64726,11036310.92174,0.0,3633508892.82085,15049.83902,26516059.12854,8369288.39555,35218.81426,17503948.27098,1334.06358,67778174.83617,675.85082,6634359.55501,9124889.20248,31057.72102,3788.8747,4788638.74,260.89097,1708209.26917,49248899.38211,18053.8359,,,0.0,,,,,,,,,,,,,,,
1630195200,2280803.63936,11036310.92174,0.0,3634465522.38106,15033.23677,26516059.12854,8369288.39555,35218.81426,17503948.27098,1334.06358,67778174.83617,675.85082,6634250.88423,9124889.20248,31057.72102,3788.8747,4788638.74,260.89097,1710831.63656,49096024.04594,18053.83896,,,0.0,,,,,,,,,,,,,,,
1630281600,2284173.55888,11036310.92174,0.0,3634434942.90982,15037.78167,26516059.12854,10369288.39555,35218.81426,17503948.27098,1334.06358,67778174.83617,675.85082,6648809.01111,9124889.20248,31057.72102,3700.31775,4788638.74,261.39558,1710084.9325,49143122.92019,17368.08553,,,0.0,,,,,,,,,,,,,,,
1630368000,2283823.44842,11036310.92174,0.0,3634415702.89227,15067.87837,26516059.12854,10369288.39555,35218.81426,17503948.27098,1334.06358,67778174.83617,675.85082,6648839.54995,9124889.20248,31057.72102,3700.31775,4788638.74,261.39558,1710557.02336,49016762.17696,17368.09284,,,0.0,,,,,,,,,,,,,,,
1630454400,2283989.54561,11036310.92174,0.0,3634708867.73255,15152.50836,26516059.12854,10369288.39555,35218.81426,17503948.27098,1334.06358,67778174.83617,675.85082,6647307.90583,9124889.20248,31057.72102,3700.31775,4788638.74,261.39558,1709466.26937,49738618.97365,17368.07987,,,0.0,,,,,,,,,,,,,,,
1630540800,2283172.76615,11036310.92174,0.0,3635188095.69375,15162.01082,26516059.12854,10372522.74908,35218.81426,17503948.27098,1334.06358,67778185.83617,675.85082,6658505.07212,9124889.20248,31057.72102,3699.65786,4788638.74,261.39558,1732274.72778,50973314.66647,17368.10396,,,0.0,,,,,,,,,,,,,,,
1630627200,2286524.12479,11036310.92174,0.0,3635169506.91681,15489.73614,26516059.12854,10372522.74908,35218.81426,21003948.27098,1334.06358,92778185.83617,132.07044,6688776.78246,9124889.20248,31057.72102,3692.1888,4788638.74,261.89474,1743616.94494,50929107.48856,17390.24656,,,0.0,,,,,,,,,,,,,,,
1630713600,2255504.33077,11036310.92174,0.0,3635319159.96789,15293.28214,26516059.12854,10372522.74908,35218.81426,21003948.27098,1334.06358,116778185.83617,132.07044,6692599.17189,9124889.20248,31057.72102,3691.40625,4788638.74,261.89474,1765056.70287,51380688.46968,17390.27032,,,0.0,,,,,,,,,,,,,,,
1630800000,2255374.84678,11036310.92174,0.0,3635300145.5806,15331.25405,26516059.12854,10372522.74908,17352.109,21003948.27098,1334.06358,116778185.83617,132.07044,6695608.29169,9124889.20248,31057.72102,3691.40625,4788638.74,259.89312,1761836.53663,51232784.38104,17390.2604,,,0.0,,,,,,,,,,,,,,,
1630886400,2264039.63555,11036310.92174,0.0,3636973628.37003,15347.54699,26516059.12854,10234480.47072,17352.109,21004693.99213,1334.06358,116778185.83617,132.07044,6699664.84486,9124889.20248,31057.72102,3643.29496,4788638.74,259.91506,1756749.04539,52993941.82036,16264.32428,,,0.0,,,,,,,,,,,,,,,
