date,open,high,low,close,volume,liquidity_usd,liquidity_base,market_cap_usd,market_cap_base,source
2025-03-11,3.57359957159798,3.7495793693408,3.4757192027854,3.68668868885217,24965063.9334972,8289169.2311,1767977.466710437,1649400121.53962,351796683.9825911,JLP_USDC
2025-03-10,3.67929381669548,3.77917104204951,3.51965404166121,3.57359957159798,35910160.4436897,8289169.2311,1767977.466710437,1649400121.53962,351796683.9825911,JLP_USDC
2025-03-09,3.84355470483161,3.88306778173391,3.6246725189768,3.67929381669548,22435689.0706544,8289169.2311,1767977.466710437,1649400121.53962,351796683.9825911,JLP_USDC
2025-03-08,3.8616351224678,3.89268066200859,3.80784290244383,3.84355470483161,16157300.8705558,8289169.2311,1767977.466710437,1649400121.53962,351796683.9825911,JLP_USDC
2025-03-07,3.93052651327472,4.02419284058171,3.78580584810149,3.8616351224678,33420562.7559308,8289169.2311,1767977.466710437,1649400121.53962,351796683.9825911,JLP_USDC
2025-03-06,3.96300951356985,4.04529631146979,3.89509162526244,3.93052651327472,20332218.6634211,8289169.2311,1767977.466710437,1649400121.53962,351796683.9825911,JLP_USDC
2025-03-05,3.92029945460481,4.02455680409304,3.85058501933126,3.96300951356985,18616679.2024762,8289169.2311,1767977.466710437,1649400121.53962,351796683.9825911,JLP_USDC
2025-03-04,3.88100345661928,3.9688335338985,3.68314350537018,3.92029945460481,29159324.2787247,8289169.2311,1767977.466710437,1649400121.53962,351796683.9825911,JLP_USDC
2025-03-03,4.31844768269503,4.35404613454621,3.82256086447433,3.88100345661928,44801147.5494616,8289169.2311,1767977.466710437,1649400121.53962,351796683.9825911,JLP_USDC
2025-03-02,3.88488063394837,4.34088911753023,3.69869861114489,4.31844768269503,70769986.9985301,8289169.2311,1767977.466710437,1649400121.53962,351796683.9825911,JLP_USDC
2025-03-01,3.93170878806164,3.98970814152882,3.8114268589639,3.88488063394837,17586380.4466818,8289169.2311,1767977.466710437,1649400121.53962,351796683.9825911,JLP_USDC
2025-02-28,3.83260734638758,3.94195181027154,3.64076845721438,3.93170878806164,38351654.7734972,8289169.2311,1767977.466710437,1649400121.53962,351796683.9825911,JLP_USDC
2025-02-27,3.80360707579966,3.90360132044881,3.7564971552572,3.83260734638758,27696586.9147591,8289169.2311,1767977.466710437,1649400121.53962,351796683.9825911,JLP_USDC
2025-02-26,3.93844419684103,3.95337919116194,3.71240711033794,3.80360707579966,34552787.5837835,8289169.2311,1767977.466710437,1649400121.53962,351796683.9825911,JLP_USDC
2025-02-25,3.90367168937218,3.9867502069624,3.74218397260378,3.93844419684103,54521009.17524,8289169.2311,1767977.466710437,1649400121.53962,351796683.9825911,JLP_USDC
2025-02-24,4.20675308297408,4.23533114683772,3.87111476152821,3.90367168937218,68342890.4165609,8289169.2311,1767977.466710437,1649400121.53962,351796683.9825911,JLP_USDC
2025-02-23,4.24511317374514,4.26205625831143,4.17626189968135,4.20675308297408,22836545.3166371,8289169.2311,1767977.466710437,1649400121.53962,351796683.9825911,JLP_USDC
2025-02-22,4.1905966040104,4.26509093328186,4.17295421997408,4.24511317374514,35770439.8280006,8289169.2311,1767977.466710437,1649400121.53962,351796683.9825911,JLP_USDC
2025-05-22,1.40565655591831,1.5784527438374438,1.4006336819246543,1.54503753998908,43633846.382381864,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-05-21,1.29876375850648,1.44334796471409,1.2739661176659,1.40565655591831,85109686.7730949,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-05-20,1.20937302691803,1.32284454967539,1.18805813879046,1.29876375850648,60270504.660248,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-05-19,1.36050146340781,1.37504365747954,1.16337458739259,1.20937302691803,58954292.7428538,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-05-18,1.20676503199639,1.36050146340781,1.19333026992691,1.36050146340781,46903084.1329865,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-05-17,1.19148609747106,1.22652702981911,1.15754225168305,1.20676503199639,41228586.8534902,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-05-16,1.30289055280271,1.33601481765198,1.17179421258126,1.19148609747106,55268180.8427184,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-05-15,1.32584202334812,1.36340903419596,1.22205984348371,1.30289055280271,63583440.9431744,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-05-14,1.4311626446929,1.46707761572346,1.31242210879194,1.32584202334812,84989280.0714763,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-05-13,1.38341087959306,1.47011445527703,1.24907318598295,1.4311626446929,97713166.2004478,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-05-12,1.34620358781225,1.47402343840417,1.28313890925577,1.38341087959306,130909708.992396,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-05-11,1.41984118274725,1.44205217739228,1.27160230312966,1.34620358781225,67031052.3405278,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-05-10,1.37760515351741,1.43264443425772,1.29410567250421,1.41984118274725,63625831.7043532,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-05-09,1.23903042728678,1.44876137839603,1.17293985608362,1.37760515351741,95383458.51873,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-05-08,1.02320632008588,1.24863696795216,0.992950670364243,1.23903042728678,66144713.1463971,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-05-07,1.08024667718229,1.12086410701476,0.928392340041419,1.02320632008588,62983257.3407908,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-05-06,1.13814572966647,1.14957511785392,0.989729606044012,1.08024667718229,34141084.7722582,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-05-05,1.08171466412949,1.14934173384147,1.05231824125986,1.13814572966647,24544590.5530355,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-05-04,1.08779861871971,1.13084151901546,1.06364179661944,1.08171466412949,26152153.7704456,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-05-03,1.14823817631641,1.15663100562287,1.06991734504309,1.08779861871971,21833196.1643331,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-05-02,1.19326392742941,1.22453251095622,1.14485308594155,1.14823817631641,30912050.6504287,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-05-01,1.24433316344273,1.28234567461323,1.17915803990411,1.19326392742941,46821305.5201554,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-04-30,1.10968647032269,1.25632067759824,1.06829199290519,1.24433316344273,59797828.1583079,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-04-29,1.09202837847558,1.16132412546748,1.07612510904817,1.10968647032269,49755008.8522312,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-04-28,1.07415624627685,1.22739229067704,1.03774892363148,1.09202837847558,78063710.4199705,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-04-27,1.0276236952269,1.12244133107322,0.945870331391345,1.07415624627685,54532799.8687439,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-04-26,1.029600765765,1.06657320553455,0.989943145105205,1.0276236952269,38078741.9221202,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-04-25,1.1356169086937,1.15010876912382,1.01344224289196,1.029600765765,74387071.6984963,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-04-24,1.08901807574723,1.16387305470374,1.029955664241,1.1356169086937,70844343.4731486,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-04-23,1.12875655940961,1.19725224702673,1.05719928558237,1.08901807574723,106248255.369772,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-04-22,0.932551193378607,1.21499451881346,0.92126712603967,1.12875655940961,114819552.540434,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-04-21,0.893589988059406,0.937055658232974,0.829406128467645,0.932551193378607,68068524.7738181,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-04-20,0.813060197055886,0.899752825002004,0.806023961325547,0.893589988059406,59462323.3370611,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-04-19,0.731054670812375,0.824735599998106,0.726986606999023,0.813060197055886,67313701.7302575,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-04-18,0.831942212277063,0.843453530026833,0.718974367641653,0.731054670812375,71754921.3249772,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-04-17,0.896033727348696,0.931878208955224,0.811542341218716,0.831942212277063,73684249.3816195,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-04-16,0.808401974265752,0.963392293582421,0.795177241059937,0.896033727348696,107030834.384761,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-04-15,0.918655328085183,0.946820791976016,0.804470098522168,0.808401974265752,99446956.0069523,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-04-14,0.80174808305048,0.962186027337317,0.795418569690725,0.918655328085183,106871129.607905,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-04-13,0.888657555093554,0.904750355622583,0.747016975496144,0.80174808305048,76546334.1224961,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-04-12,0.881276345323989,0.961367144278607,0.825933661164396,0.888657555093554,82880885.1828884,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-04-11,0.753871338441559,0.982240122269263,0.731480028490029,0.881276345323989,109642671.574427,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-04-10,0.763075167290629,0.783288118846867,0.680968929806582,0.753871338441559,76719213.8821268,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-04-09,0.511086815405667,0.792616835949497,0.485452599445414,0.763075167290629,123802670.865143,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-04-08,0.551238146722243,0.612804744541918,0.506064241510971,0.511086815405667,77728939.8017115,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-04-07,0.442864199870375,0.562811148987718,0.412664144164125,0.551238146722243,85721351.3637232,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-04-06,0.497006421453996,0.499698506797689,0.417085858083984,0.442864199870375,49156612.1601423,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-04-05,0.51170362704192,0.540967532971291,0.450763695542381,0.497006421453996,50639727.457481,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-04-04,0.417431208942643,0.569258729685837,0.401973143332941,0.51170362704192,95157428.992289,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-04-03,0.424168706805459,0.446376886849925,0.351952349641518,0.417431208942643,34103868.4293675,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-04-02,0.521481211918079,0.56137938140121,0.413985845690696,0.424168706805459,59675161.6692189,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-04-01,0.454753446564964,0.550774598720491,0.44873845253385,0.521481211918079,32831409.9209339,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-03-31,0.445957125841239,0.461050871007374,0.384179801141818,0.454753446564964,25890639.841755,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-03-30,0.419287575448304,0.486459565445066,0.406346620148099,0.445957125841239,26272629.7348535,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-03-29,0.469172717590462,0.471025962249862,0.4031532,0.419287575448304,17265723.4852303,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-03-28,0.533297846207065,0.545374962406015,0.444443783545077,0.469172717590462,43246952.9837434,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-03-27,0.521814252963127,0.597782292547155,0.519562453353338,0.533297846207065,48797171.8516176,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-03-26,0.581970411320931,0.640661922420105,0.499643607396858,0.521814252963127,59313621.5788164,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-03-25,0.57176391913781,0.604976940752102,0.510784641235723,0.581970411320931,43198679.9574375,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-03-24,0.549779971037971,0.644521185396339,0.519761877334158,0.57176391913781,61792411.8154262,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-03-23,0.442271689347281,0.555942382623087,0.432239932157951,0.549779971037971,27434173.5755011,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-03-22,0.42804121660801,0.485685560688612,0.400715065064573,0.442271689347281,23127829.2496461,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-03-21,0.360281188270537,0.435899996330987,0.343933590836863,0.42804121660801,20255643.0924251,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-03-20,0.39884699345508,0.413722753279328,0.339700444159416,0.360281188270537,14113473.2838238,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-03-19,0.295982413325748,0.417339620701373,0.294476851925061,0.39884699345508,17843916.9031403,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-03-18,0.323157404745397,0.323157404745397,0.2655990551808,0.295982413325748,8192914.74284551,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-03-17,0.296249715966549,0.351129184219925,0.295707648426739,0.323157404745397,11502941.4347801,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-03-16,0.335839560855471,0.357850711355434,0.295280380252196,0.296249715966549,10578577.9900328,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-03-15,0.283819050785908,0.347499833875279,0.283819050785908,0.335839560855471,8587629.51773124,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-03-14,0.241844627675509,0.320703758136661,0.235821875288003,0.283819050785908,9233588.20131841,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-03-13,0.290768430368167,0.302172609551533,0.238185385110223,0.241844627675509,6079049.91158886,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-03-12,0.262383008418907,0.293753255579294,0.238652004458533,0.290768430368167,5735051.84525887,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-03-11,0.218432466126924,0.275023379586176,0.209612887800913,0.262383008418907,6445181.29612505,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-03-10,0.231803652896362,0.246802538593698,0.198514304749066,0.218432466126924,7448448.65683646,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-03-09,0.237243512219126,0.255241332076091,0.222134485351961,0.231803652896362,5383705.49227111,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-03-08,0.249978557359019,0.26427743543565,0.228964236558999,0.237243512219126,3705620.32110222,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-03-07,0.290608880144136,0.302015559822145,0.247511140196464,0.249978557359019,9263977.94217822,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-03-06,0.306657243316932,0.36006315143655,0.2790273627061,0.290608880144136,10577320.2135883,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-03-05,0.258938175571893,0.315935332010501,0.247487628696412,0.306657243316932,8843753.61163827,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-03-04,0.268737491789682,0.273971089978764,0.209457299028648,0.258938175571893,11242044.0589431,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-03-03,0.350422034110695,0.394491072613157,0.267458935491973,0.268737491789682,12994637.5729644,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-03-02,0.250877638461749,0.384160684901215,0.231585755279676,0.350422034110695,11712844.3472831,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-03-01,0.296206846826313,0.313728276173198,0.24255702194998,0.250877638461749,3895774.89093382,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-02-28,0.308069955734538,0.311318611992175,0.255268709849121,0.296206846826313,7036914.5679944,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-02-27,0.336810541418238,0.348341679140259,0.298601584620832,0.308069955734538,5739571.84466195,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-02-26,0.288104793872059,0.34313684742036,0.275672109000222,0.336810541418238,9285807.45648365,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-02-25,0.276443129285058,0.307746648648055,0.259316444891316,0.288104793872059,14490662.2310159,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-02-24,0.333169768903585,0.342170810808681,0.2672082548485,0.276443129285058,11245338.2994712,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-02-23,0.360594444887413,0.362375757567461,0.311489535213932,0.333169768903585,5340519.56158555,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
2025-02-22,0.308110956495469,0.39288803480624,0.304344473556884,0.360594444887413,8413175.81739853,9952690.7,6441714.48421269,1538401244.73713,995704767.6317322,Fartcoin_SOL
