date,GT_open,GT_high,GT_low,GT_close,GT_volume_usd,GT_liquidity_usd,GT_market_cap_usd,CG_price_sol,CG_volume_sol,CG_market_cap_sol
2024-08-23,,,,,,,,0.0219850735412888,160768.7753191847,0.0
2024-08-22,,,,,,,,0.0220729235011459,220680.3295218256,0.0
2024-08-21,,,,,,,,0.0221154834323149,224551.8224424754,0.0
2024-08-20,,,,,,,,0.0218754453861055,213040.1860400728,0.0
2024-08-19,,,,,,,,0.0220114585707509,161225.11646670484,0.0
2024-08-18,,,,,,,,0.0221344687274467,103775.40590338508,0.0
2024-08-17,,,,,,,,0.0222301996789357,235043.347463614,0.0
2024-08-16,,,,,,,,0.021902433693472,332524.3876354444,0.0
2024-08-15,,,,,,,,0.0218566747492732,315116.32486403984,0.0
2024-08-14,,,,,,,,0.0218062354406265,272198.38338960963,0.0
2024-08-13,,,,,,,,0.0217327806091301,356475.7272734565,0.0
2024-08-12,,,,,,,,0.0221359643140268,277092.4382378492,0.0
2024-08-11,,,,,,,,0.0210310319200383,169785.62523370335,0.0
2024-08-10,,,,,,,,0.0207959850098396,297691.03778404824,0.0
2024-08-09,,,,,,,,0.0203514524740111,436492.19718134473,0.0
2024-08-08,,,,,,,,0.0212535842387322,407397.6225862445,0.0
2024-08-07,,,,,,,,0.0214582775715873,400042.4039304448,0.0
2024-08-06,,,,,,,,0.0227328143875925,519691.9699258617,0.0
2024-08-05,,,,,,,,0.0218561834732562,259188.4060831788,0.0
2024-08-04,,,,,,,,0.0215008625009121,231981.60503447984,0.0
2024-08-03,,,,,,,,0.0205667936934298,379128.6404145373,0.0
2024-08-02,,,,,,,,0.0193075260842381,317044.2264678849,0.0
2024-08-01,,,,,,,,0.0189040717577227,305163.4169996723,0.0
2024-07-31,,,,,,,,0.0181677629216027,260452.4332929613,0.0
2024-07-30,,,,,,,,0.0177595772915878,230823.30775612933,0.0
2024-07-29,,,,,,,,0.0176864189636291,152220.40253961622,0.0
2024-07-28,,,,,,,,0.0175467261258012,230827.5232706908,0.0
2024-07-27,,,,,,,,0.017664281763749,195256.96663949333,0.0
2024-07-26,,,,,,,,0.0184829883794867,359872.2066761916,0.0
2024-07-25,,,,,,,,0.0179718342934425,238135.01317446516,0.0
2024-07-24,,,,,,,,0.0184235886252032,239693.5103490674,0.0
2024-07-23,,,,,,,,0.0180114711278207,216825.9078701437,0.0
2024-07-22,,,,,,,,0.0176977658536904,185029.4173644416,0.0
2024-07-21,,,,,,,,0.0183316760929933,131098.7657730922,0.0
2024-07-20,,,,,,,,0.0185966729635386,199227.375611377,0.0
2024-07-19,,,,,,,,0.0192927618875344,150419.2621395627,0.0
2024-07-18,,,,,,,,0.0195929071637348,179799.97865682948,0.0
2024-07-17,,,,,,,,0.0191863714769301,272907.3742123433,0.0
2024-07-16,,,,,,,,0.019177516143968,206800.68340313635,0.0
2024-07-15,,,,,,,,0.0199684162221649,143260.48280162623,0.0
2024-07-14,,,,,,,,0.0205410326585779,112055.16788847656,0.0
2024-07-13,,,,,,,,0.0207756185043064,146731.31771561288,0.0
2024-07-12,,,,,,,,0.0211240359835636,174717.56180525263,0.0
2024-07-11,,,,,,,,0.0204435385268509,159387.7580640753,0.0
2024-07-10,,,,,,,,0.0204418549974098,172569.61781459124,0.0
2024-07-09,,,,,,,,0.0205376223614744,294396.1479930071,0.0
2024-07-08,,,,,,,,0.0212814507253195,109061.37965967348,0.0
2024-07-07,,,,,,,,0.0202103802154774,96621.79401354807,0.0
2024-07-06,,,,,,,,0.021037790870527,165869.74914411086,0.0
2024-07-05,,,,,,,,0.0217146041175839,153254.25758438214,0.0
2024-07-04,,,,,,,,0.0204053522365381,204991.4237281602,0.0
2024-07-03,,,,,,,,0.0192481801235999,198344.51467521928,0.0
2024-07-01,,,,,,,,0.0199029408644428,94834.97606338006,0.0
2024-06-30,,,,,,,,0.0205093512411331,66709.96396313,0.0
2024-06-29,,,,,,,,0.0204637803874563,144522.07152849776,0.0
2024-06-28,,,,,,,,0.0195530683229865,124548.6787391571,0.0
2024-06-27,,,,,,,,0.0208029637706969,95565.89987165922,0.0
2024-06-26,,,,,,,,0.0208378797758093,132632.80957872645,0.0
2024-06-25,,,,,,,,0.0211840136502558,121534.1849502594,0.0
2024-06-24,,,,,,,,0.0216240086009464,61060.65820392285,0.0
2024-06-23,,,,,,,,0.0211595261089228,39053.33848095227,0.0
2024-06-22,,,,,,,,0.0209901666232264,103140.16560021146,0.0
2024-06-21,,,,,,,,0.0211359626536943,193139.34239165083,0.0
2024-06-20,,,,,,,,0.020973001890405,155221.88149419185,0.0
2024-06-19,,,,,,,,0.020661113123313,263277.471014574,0.0
2024-06-18,,,,,,,,0.0199997853435843,152777.9562626735,0.0
2024-06-17,,,,,,,,0.0192294155444421,62713.52058324248,0.0
2024-06-16,,,,,,,,0.0197912172950999,51122.24036661554,0.0
2024-06-15,,,,,,,,0.0199306816994141,180802.1742558545,0.0
2024-06-14,,,,,,,,0.019390807671275,127259.143182441,0.0
2024-06-13,,,,,,,,0.0188772220653681,98698.24221186906,0.0
2024-06-12,,,,,,,,0.0191942191228072,128740.48205877266,0.0
2024-06-11,,,,,,,,0.0183124221756291,71837.10514644376,0.0
2024-06-10,,,,,,,,0.0180064718192173,52877.29971393573,0.0
2024-06-09,,,,,,,,0.0183247289396598,76110.54511962505,0.0
2024-06-08,,,,,,,,0.0179254826799964,234432.80550420188,0.0
2024-06-07,,,,,,,,0.0172380134029024,150652.91449183604,0.0
2024-06-06,,,,,,,,0.0168968357883013,110360.45335374089,0.0
2024-06-05,,,,,,,,0.0170369122437806,163657.14046544512,0.0
